item,itemLabel,year,journalLabel,languageOfWorkLabel,mainSubjectLabel,authors
http://www.wikidata.org/entity/Q96029878,HistorEx: Exploring Historical Text Corpora Using Word and Document Embeddings,2019-01-01T00:00:00Z,"The Semantic Web: ESWC 2019 Satellite Events: ESWC 2019 Satellite Events, Portorož, Slovenia, June 2–6, 2019, Revised Selected Papers",,recommender system,"Russa Biswas, Maria Koutraki, Tabea Tietz, Harald Sack"
http://www.wikidata.org/entity/Q99440037,Representing COVID-19 information in collaborative knowledge graphs: a study of Wikidata,2020-09-14T00:00:00Z,Zenodo,English,visualization,"Dariusz Jemielniak, Daniel Mietchen, Houcemeddine Turki, Diptanshu Das, Mossab Banat, José Emilio Labra Gayo, Mohamed Ali Hadj Taieb, Thomas Shafee, Mohamed Ben Aouicha, Tiago Lubiana"
http://www.wikidata.org/entity/Q119958789,The DARPA Wikipedia overlay Wikidata as an ontology for natural language processing,2023-06-01T00:00:00Z,Proceedings of the 19th Joint ACL - ISO Workshop on Interoperable Semantic Annotation (ISA-19),English,PropBank,
http://www.wikidata.org/entity/Q106255188,Entity Linking as a Population Mechanism for Skill Ontologies: Evaluating the Use of ESCO and Wikidata,2021-03-18T00:00:00Z,Metadata and Semantic Research,English,ontology,Miguel-Angel Sicilia
http://www.wikidata.org/entity/Q105829431,Representing COVID-19 information in collaborative knowledge graphs: the case of Wikidata,2021-09-28T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",,data quality of Wikidata,"Daniel Mietchen, Thomas Shafee, Eric Youngstrom, Diptanshu Das, Houcemeddine Turki, Mossab Banat, José Emilio Labra Gayo, Mohamed Ben Aouicha, Mohamed Ali Hadj Taieb, WikiProject COVID-19, Dariusz Jemielniak, Tiago Lubiana"
http://www.wikidata.org/entity/Q63994051,"Comparing DBpedia, Wikidata, and YAGO for Web Information Retrieval",2019-01-01T00:00:00Z,Lecture Notes in Networks and Systems,English,YAGO,
http://www.wikidata.org/entity/Q121536471,Die Datenlaube is coming to school: links and sources for special learning achievements,2023-08-17T00:00:00Z,SLUBlog,German,Joachim Ringelnatz,"Jens Bemme, Juliane Flade"
http://www.wikidata.org/entity/Q56669087,The connection between library data and community participation: the project SHARE Catalogue-Wikidata,2018-09-15T00:00:00Z,JLIS.it,Italian,SHARE Catalogue,"Claudio Forziati, Valeria Lo Castro"
http://www.wikidata.org/entity/Q107009138,Knowledge Graph Based Synthetic Corpus Generation for Knowledge-Enhanced Language Model Pre-training,2021-03-13T00:00:00Z,Proceedings of the 2021 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies,English,language model,Rami Al-Rfou
http://www.wikidata.org/entity/Q102041565,Open Citizen Science: Leitbild für kuratorische Praktiken in Wissenschaftlichen Bibliotheken,2020-11-23T00:00:00Z,Bibliotheken als Orte kuratorischer Praxis,German,Open Citizen Science,"Jens Bemme, Martin Munke"
http://www.wikidata.org/entity/Q21503284,Wikidata: A platform for data integration and dissemination for the life sciences and beyond,2016-01-31T00:00:00Z,Proceedings of the 8th International Conference on Semantic Web Applications and Tools for Life Sciences,English,data integration,"Andra Waagmeester, Benjamin M. Good, Andrew I. Su, Lynn Schriml, Sebastian Burgstaller-Muehlbacher, Elvira Mitraka"
http://www.wikidata.org/entity/Q104099847,"Wikidata at Fondazione Levi (Venice, Italy). A Case Study for the Publication of Data about Fondo Gambara, a Collection of 202 Musicians’ Portraits",2020-09-15T00:00:00Z,JLIS.it,,Wikidata,"Carlo Bianchini, Pasquale Spinelli"
http://www.wikidata.org/entity/Q93634446,Nearby: die St.-Jakobus-Kirche in Pesterwitz,2020-05-08T00:00:00Z,saxorum.hypotheses.org,German,"St. Jakobus church, Pesterwitz",Jens Bemme
http://www.wikidata.org/entity/Q108971298,Multilinguales regionales Weltwissen – Regiowikis mit Wikipedia-Sprachversionen in Wikidata verknüpfen,2021-10-20T00:00:00Z,saxorum.hypotheses.org,German,RegiowikiAT,Christian Erlinger
http://www.wikidata.org/entity/Q100052578,Commonsense Knowledge in Wikidata,2020-08-18T00:00:00Z,Proceedings of The 1st Wikidata Workshop,English,Wikidata,"Daniel Schwabe, Pedro Szekely, Filip Ilievski"
http://www.wikidata.org/entity/Q101091652,"Wikidata items about biographies of the Austrian Empire from BLKOe - a dataset of entry items, person items andcited publication items",2020-10-01T00:00:00Z,Proceedings of The 1st Wikidata Workshop,English,Biographisches Lexikon des Kaiserthums Oesterreich,
http://www.wikidata.org/entity/Q39263203,Context-Aware Representations for Knowledge Base Relation Extraction,2017-09-01T00:00:00Z,Proceedings of the 2017 Conference on Empirical Methods in Natural Language Processing,English,relationship extraction,"Iryna Gurevych, Daniil Sorokin"
http://www.wikidata.org/entity/Q64411315,Enriching Bibliographic Data by Combining String Matching and the Wikidata Knowledge Graph to Improve the Measurement of International Research Collaboration,2019-05-30T00:00:00Z,,English,research collaboration,"Markus Luczak-Roesch, Jesse David Dinneen"
http://www.wikidata.org/entity/Q87813166,Navigating the Maze of Wikidata Query Logs,2019-01-01T00:00:00Z,,English,Wikidata,
http://www.wikidata.org/entity/Q107532944,Benchmarking Graph Database Backends—What Works Well with Wikidata?,2019-05-21T00:00:00Z,Acta Cybernetica,,graph database,
http://www.wikidata.org/entity/Q110667983,Overview of the Wikidata Vandalism Detection Task at WSDM Cup 2017,2017-12-16T00:00:00Z,,,data quality of Wikidata,"Martin Potthast, Benno Stein, Stefan Heindorf"
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,saxorum.hypotheses.org,English,Leipzig,
http://www.wikidata.org/entity/Q87813149,DBpedia FlexiFusion the Best of Wikipedia > Wikidata > Your Data,2019-01-01T00:00:00Z,Lecture Notes in Computer Science,English,Wikidata,"Jens Lehmann, Sebastian Hellmann"
http://www.wikidata.org/entity/Q106861870,"KORE 50^DYWC: An Evaluation Data Set for Entity Linking Based on DBpedia, YAGO, Wikidata and Crunchbase",2020-01-01T00:00:00Z,,English,text mining,Michael Färber
http://www.wikidata.org/entity/Q87813149,DBpedia FlexiFusion the Best of Wikipedia > Wikidata > Your Data,2019-01-01T00:00:00Z,Lecture Notes in Computer Science,English,English Wikipedia,"Jens Lehmann, Sebastian Hellmann"
http://www.wikidata.org/entity/Q87813149,DBpedia FlexiFusion the Best of Wikipedia > Wikidata > Your Data,2019-01-01T00:00:00Z,Lecture Notes in Computer Science,English,Wikipedia,"Jens Lehmann, Sebastian Hellmann"
http://www.wikidata.org/entity/Q113989872,How do I start? Learning the basics of open cultural data by indexing handwritten sources of the Moravian Church of the Brethren,2022-09-15T00:00:00Z,saxorum.hypotheses.org,,The Unity Archives,Juliane Flade
http://www.wikidata.org/entity/Q50290303,Mind the (Language) Gap: Generation of Multilingual Wikipedia Summaries from Wikidata for ArticlePlaceholders,2018-02-14T00:00:00Z,"The Semantic Web: 15th International Conference, ESWC 2018, Heraklion, Crete, Greece, June 3–7, 2018, Proceedings",English,natural language generation,"Lucie-Aimée Kaffee, Elena Simperl, Hady Elsahar, Pavlos Vougiouklis, Jonathon Hare, Christophe Gravier, Frédérique Laforest"
http://www.wikidata.org/entity/Q117348190,Citizen Science goes Saxon Bibliography: Wikisource transcripts enrich SLUB catalogue,2023-03-30T00:00:00Z,saxorum.hypotheses.org,German,Wikidata,Daniel Fischer
http://www.wikidata.org/entity/Q85714625,THE POTENTIAL OF STRUCTURED NARRATIVES FOR COMPUTATIONAL JOURNALISM: JOURNALISTIC SKILLS IN THE ELABORATION OF DATABASE GENERATED TEXTS,2019-03-09T00:00:00Z,Texto Livre: Linguagem e Tecnologia,,Wikidata,"Fernando da Paixão, Érica Azzellini, João Peschanski"
http://www.wikidata.org/entity/Q41799598,Wembedder: Wikidata entity embedding web service,2017-10-11T00:00:00Z,,English,knowledge graph embedding,Finn Årup Nielsen
http://www.wikidata.org/entity/Q62747791,Görlitzer Schätze hinter dicken Mauern,2013-11-07T00:00:00Z,Wikimedia Germany Blog,German,Wikidata,Conrad Nutschan
http://www.wikidata.org/entity/Q62747791,Görlitzer Schätze hinter dicken Mauern,2013-11-07T00:00:00Z,Wikimedia Germany Blog,German,Wikipedia,Conrad Nutschan
http://www.wikidata.org/entity/Q112053328,Extraction Of Wikidata Knowledge For The Metadata Formation For Documents of Digital Mathematical Collections,2022-01-27T00:00:00Z,Russian Digital Libraries Journal,,Wikidata,
http://www.wikidata.org/entity/Q106474577,Linking Women Editors of Periodicals to the Wikidata Knowledge Graph,2021-02-27T00:00:00Z,"Semantic Web: Interoperability, Usability, Applicability",English,periodical,"Katherine Thornton, Kenneth Seals-Nutt, Marianne Van Remoortel, Julie M. Birkholz"
http://www.wikidata.org/entity/Q111507314,WikiProject Clinical Trials for Wikidata,2022-04-04T00:00:00Z,,English,health information on Wikipedia,"Daniel Mietchen, Steven J. Baskauf, Lane Rasberry, Clifford B. Anderson, Jeffrey Keefer, Sheri Tibbs, Philip D. Walker, William Hoos, Amy Westermann, Cherrie Kwok"
http://www.wikidata.org/entity/Q119399045,Die Datenlaube – Citizen Science & digital historical auxiliary science,2023-06-12T00:00:00Z,Citizen Science in the Historical Sciences,German,study of history,"Jens Bemme, Christian Erlinger"
http://www.wikidata.org/entity/Q90557988,"A protocol for adding knowledge to Wikidata, a case report",2020-04-07T00:00:00Z,bioRxiv,,Shape Expressions,"Andra Waagmeester, Andrew I. Su, Egon Willighagen, Martina Summer-Kutmon, Peter J. Schaap, Jasper Koehorst, José Emilio Labra Gayo, Daniel Fernández-Álvarez, Lisa M. Verhagen"
http://www.wikidata.org/entity/Q27061865,Genre Ontology Learning: Comparing Curated with Crowd-Sourced Ontologies,2016-01-01T00:00:00Z,,English,ontology learning,
http://www.wikidata.org/entity/Q96306941,#Nearby. Landeskunde und Citizen Science mit Pandemie im Frühjahr 2020,2020-09-27T00:00:00Z,Informationspraxis,German,Pesterwitz,Jens Bemme
http://www.wikidata.org/entity/Q27044176,Wikidata als Universalbibliographie: ein Kommentar,2016-07-18T00:00:00Z,LIBREAS,German,universal bibliography,Jakob Voss
http://www.wikidata.org/entity/Q105079136,CHOLAN: A Modular Approach for Neural Entity Linking on Wikipedia and Wikidata,2021-01-25T00:00:00Z,arXiv,English,entity linking,"Jens Lehmann, Johannes Hoffart, Kuldeep Singh, Saeedeh Shekarpour"
http://www.wikidata.org/entity/Q90557988,"A protocol for adding knowledge to Wikidata, a case report",2020-04-07T00:00:00Z,bioRxiv,,procedure,"Andra Waagmeester, Andrew I. Su, Egon Willighagen, Martina Summer-Kutmon, Peter J. Schaap, Jasper Koehorst, José Emilio Labra Gayo, Daniel Fernández-Álvarez, Lisa M. Verhagen"
http://www.wikidata.org/entity/Q52103799,Towards Understanding and Improving Multilingual Collaborative Ontology Development in Wikidata,2018-04-01T00:00:00Z,Wiki Workshop 2018,English,Wikidata,John Samuel
http://www.wikidata.org/entity/Q104150952,Novel Approaches to the Development and Application of Informetric and Scientometric Tools,2020-11-21T00:00:00Z,Journal of Data and Information Science,,scientometrics,"Giuseppe Catalano, Jacqueline Leta, Cinzia Daraio, Giancarlo Ruocco, Henk F. Moed"
http://www.wikidata.org/entity/Q79377124,Q392754: Criação de perfis académicos com Wikidata e Scholia – projecto-piloto,2019-01-01T00:00:00Z,Prisma.com,Portuguese,Wikidata,"Miguel Mimoso Correia, Ana Catarina Mateus Reis"
http://www.wikidata.org/entity/Q50281845,Platypus – A Multilingual Question Answering Platform for Wikidata,2018-02-14T00:00:00Z,,English,question answering,"Thomas Pellissier Tanon, Fabian M. Suchanek"
http://www.wikidata.org/entity/Q107308059,Beyond VIAF. Wikidata as a Complementary Tool for Authority Control in Libraries,2021-06-21T00:00:00Z,Information Technology and Libraries,English,Virtual International Authority File,"Carlo Bianchini, Stefano Bargioni, Camillo Carlo Pellizzari di San Girolamo"
http://www.wikidata.org/entity/Q102391277,Linking OpenStreetMap with knowledge graphs — Link discovery for schema-agnostic volunteered geographic information,2021-03-01T00:00:00Z,,English,OpenStreetMap,"Elena Demidova, Nicolas Tempelmeier"
http://www.wikidata.org/entity/Q112143478,The LOTUS initiative for open knowledge management in natural products research,2022-05-26T00:00:00Z,eLife,English,open science,"Christoph Steinbeck, Roderic D. M. Page, Egon Willighagen, Guido F Pauli, Jakub Galgonek, Arnaud Gaudry, Jean-Luc Wolfender, Pierre-Marie Allard, Jonathan Bisson, Jiří Vondrášek, James G Graham, Maria Sorokina, Ralf Stephan, Adriano Rutz, Daniel Mietchen"
http://www.wikidata.org/entity/Q112210901,Wikidata Centric Vocabularies and URIs for Linking Data in Semantic Web Driven Digital Curation,2021-01-01T00:00:00Z,Communications in Computer and Information Science,,Wikidata,"Shigeo Sugimoto, Mitsuharu Nagamori, Nishad Thalhath, Tetsuo Sakaguchi"
http://www.wikidata.org/entity/Q109530755,Simple Wikidata Analysis for Tracking and Improving Biographies in Catalan Wikipedia,2021-04-19T00:00:00Z,,,Wikidata,
http://www.wikidata.org/entity/Q109530755,Simple Wikidata Analysis for Tracking and Improving Biographies in Catalan Wikipedia,2021-04-19T00:00:00Z,,,Wikipedia,
http://www.wikidata.org/entity/Q106727511,Wikidata and the Bibliography of Life,2021-05-04T00:00:00Z,,English,systematics,Roderic D. M. Page
http://www.wikidata.org/entity/Q105002816,Prozkoumejte Česko na Wikidatech: 10 nejlepších Queries datového žurnalisty,2017-07-02T00:00:00Z,Wikimedia Czech Republic Blog,,Wikidata,Vojtěch Dostál
http://www.wikidata.org/entity/Q27037167,"Querying Wikidata: Comparing SPARQL, Relational and Graph Databases",2016-09-23T00:00:00Z,"The Semantic Web - ISWC 2016: 15th International Semantic Web Conference, Kobe, Japan, October 17–21, 2016, Proceedings, Part II",English,Wikidata,"Daniel Hernández, Aidan Hogan"
http://www.wikidata.org/entity/Q79463560,Context-aware Entity Linking with Attentive Neural Networks on Wikidata Knowledge Graph,2019-12-12T00:00:00Z,,English,entity linking,"Sören Auer, Jens Lehmann, María-Esther Vidal, Kuldeep Singh, Saeedeh Shekarpour, Ahmad Sakor"
http://www.wikidata.org/entity/Q104099847,"Wikidata at Fondazione Levi (Venice, Italy). A Case Study for the Publication of Data about Fondo Gambara, a Collection of 202 Musicians’ Portraits",2020-09-15T00:00:00Z,JLIS.it,,Italy,"Carlo Bianchini, Pasquale Spinelli"
http://www.wikidata.org/entity/Q101091797,Diversity in a Language-Independent Wiki: Six Design Requirements and Goals to Embed a Diversity Mindset,2020-10-01T00:00:00Z,Proceedings of The 1st Wikidata Workshop,English,Wikidata,Marc Miquel-Ribé
http://www.wikidata.org/entity/Q107425133,A Study of the Quality of Wikidata,2021-06-30T00:00:00Z,,English,Wikidata,"Daniel Garijo, Daniel Schwabe, Pedro Szekely, Filip Ilievski, Kartik Shenoy"
http://www.wikidata.org/entity/Q54655231,Submit a Topic Page to PLOS Computational Biology and Wikipedia,2018-05-31T00:00:00Z,PLOS Computational Biology,English,Wikidata,"Shoshana Wodak, Daniel Mietchen, Szymon Wasik, Christophe Dessimoz, Natalia Szostak"
http://www.wikidata.org/entity/Q54655231,Submit a Topic Page to PLOS Computational Biology and Wikipedia,2018-05-31T00:00:00Z,PLOS Computational Biology,English,Wikipedia,"Shoshana Wodak, Daniel Mietchen, Szymon Wasik, Christophe Dessimoz, Natalia Szostak"
http://www.wikidata.org/entity/Q63105277,Searching News Articles Using an Event Knowledge Graph Leveraged by Wikidata,2019-04-11T00:00:00Z,Wiki Workshop 2019,English,news,"Raphaël Troncy, Xavier Tannier "
http://www.wikidata.org/entity/Q107395304,Call for blog posts for the multilingual knowledge of the near surroundings with ‚Nearby‘ queries,2021-07-02T00:00:00Z,saxorum.hypotheses.org,German,1lib1nearby,Jens Bemme
http://www.wikidata.org/entity/Q108215166,Questioning Street Names Leipzig,2021-08-23T00:00:00Z,saxorum.hypotheses.org,German,street or road name,
http://www.wikidata.org/entity/Q115053494,Property cardinality analysis to extract truly tabular query results from Wikidata,2022-11-03T00:00:00Z,Proceedings of the 3rd Wikidata Workshop 2022,English,Wikidata,"Christoph Lange, Stefan Decker, Wolfgang Fahl, Tim Holzheim, Andrea Westerinen"
http://www.wikidata.org/entity/Q108600714,The “Who’s Who?” of Künstlerhaus Exhibitors. A Guide to Analyze Entangled Artists Biographies Based on Wikidata,2021-06-01T00:00:00Z,Histoire de l'art,,19th century,Maximilian Kaiser
http://www.wikidata.org/entity/Q27036490,Managing and Consuming Completeness Information for Wikidata Using COOL-WD,2016-01-01T00:00:00Z,,English,Wikidata,"Werner Nutt, Fariz Darari, Radityo Eko Prasojo, Simon Razniewski"
